audio,sentence
/home/g7/Desktop/LibriSpeech/train-clean-100/1081/125237/1081-125237-0089.mp3,THE ESTATES ADJOURNED FOR A RECESS ON APRIL TWENTY FIRST SIXTEEN FIFTY FOUR ON THE FOLLOWING DAY HE PRESENTED THE TREATY TO THE STATES GENERAL
/home/g7/Desktop/LibriSpeech/train-clean-100/1081/125237/1081-125237-0102.mp3,BUT FOR SOME FIVE WEEKS THE EXISTENCE OF THE ACT WAS UNKNOWN TO THE STATES GENERAL AND DURING THAT PERIOD
/home/g7/Desktop/LibriSpeech/train-clean-100/1081/125237/1081-125237-0107.mp3,HIS EFFORTS TO PREVENT THE RESOLUTION OF THE STATES GENERAL FROM TAKING IMMEDIATE EFFECT PROVING UNAVAILING HE PUT FORWARD THE SUGGESTION THAT ON ACCOUNT OF ITS IMPORTANCE THE DESPATCH SHOULD BE SENT TO THE ENVOYS IN CIPHER
/home/g7/Desktop/LibriSpeech/train-clean-100/1081/125237/1081-125237-0109.mp3,INFORMING THEM THAT THE ESTATES OF HOLLAND ASSENTED TO THE REQUEST MADE BY THE STATES GENERAL AND THAT THEY WERE TO SEND BACK THE SECRET CORRESPONDENCE AND ALSO THE ACT IF IT WERE STILL UNDELIVERED THE RESULT ANSWERED TO HIS EXPECTATIONS
/home/g7/Desktop/LibriSpeech/train-clean-100/1081/125237/1081-125237-0110.mp3,WHILE THE CLERK WAS LABORIOUSLY DECIPHERING THE DESPATCH THE ENVOYS READ BETWEEN THE LINES OF DE WITT'S LETTER AND WITHOUT A MOMENT'S DELAY WENT TO WHITEHALL AND PLACED THE ACT IN CROMWELL'S HANDS THE STATES GENERAL HAD THUS NO ALTERNATIVE BETWEEN ACCEPTANCE OF THE FAIT ACCOMPLI
/home/g7/Desktop/LibriSpeech/train-clean-100/125/121124/125-121124-0059.mp3,WHO WAS STANDING IN THE WAITING ROOM AND WHO WAS INTRODUCED INTO DANGLARS ROOM AS SOON AS THE COUNT HAD LEFT THE COUNT'S SAD FACE WAS ILLUMINED BY A FAINT SMILE AS HE NOTICED THE PORTFOLIO WHICH THE RECEIVER GENERAL HELD IN HIS HAND
/home/g7/Desktop/LibriSpeech/train-clean-100/1502/122615/1502-122615-0029.mp3,LIKE MOST AROUND HIM FOR MORE THAN A MINUTE HIS LOOK TOO WAS ON THE GROUND BUT TRUSTING HIS EYES AT LENGTH TO STEAL A GLANCE ASIDE HE PERCEIVED THAT HE WAS BECOMING AN OBJECT OF GENERAL ATTENTION
/home/g7/Desktop/LibriSpeech/train-clean-100/1502/122615/1502-122615-0030.mp3,THEN HE AROSE AND LIFTED HIS VOICE IN THE GENERAL SILENCE IT WAS A LIE HE SAID I HAD NO SON HE WHO WAS CALLED BY THAT NAME IS FORGOTTEN
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0000.mp3,THE ROUGH RIDERS AT GUASIMAS ON THE DAY THE AMERICAN TROOPS LANDED ON THE COAST OF CUBA THE CUBANS INFORMED GENERAL WHEELER
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0003.mp3,GENERAL WHEELER GUIDED BY THE CUBANS RECONNOITRED THIS TRAIL ON THE TWENTY THIRD OF JUNE AND WITH THE POSITION OF THE ENEMY FULLY EXPLAINED TO HIM RETURNED TO SIBONEY AND INFORMED GENERAL YOUNG AND COLONEL WOOD
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0013.mp3,ALONG THE TRAIL TO THE WEST WHICH WAS ON HIGH GROUND AND A HALF MILE TO A MILE DISTANT FROM THE TRAIL ALONG WHICH GENERAL YOUNG AND HIS REGULARS WERE MARCHING
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0025.mp3,G TROOP WAS ORDERED TO BEAT INTO THE BUSHES ON THE RIGHT AND K AND A WERE SENT OVER THE RIDGE ON WHICH WE STOOD DOWN INTO THE HOLLOW TO CONNECT WITH GENERAL YOUNG'S COLUMN ON THE OPPOSITE SIDE OF THE VALLEY
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0040.mp3,IT HAD BEEN ORDERED TO ESTABLISH COMMUNICATION WITH GENERAL YOUNG'S COLUMN AND WHILE ADVANCING AND FIRING ON THE RIDGE CAPTAIN JENKINS SENT
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0094.mp3,WOOD WHO WAS ALL OVER THE LINE HAD THE SAME OBJECTIVE POINT IN HIS MIND THE TROOP COMMANDERS HAD A GENERAL IDEA THAT THE DISTILLERY WAS THE KEY TO THE ENEMY'S POSITION AND WERE ALL WORKING IN THAT DIRECTION
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0095.mp3,IT WAS EXTREMELY DIFFICULT FOR WOOD AND ROOSEVELT TO COMMUNICATE WITH THE CAPTAINS AND AFTER THE FIRST GENERAL ORDERS HAD BEEN GIVEN THEM THEY RELIED UPON THE LATTER'S INTELLIGENCE TO PULL THEM THROUGH
/home/g7/Desktop/LibriSpeech/train-clean-100/5049/25947/5049-25947-0123.mp3,AS IT WAS OWING TO COLONEL WOOD'S CHARGE WHICH TOOK THE SPANIARDS IN FLANK THAT GENERAL WHEELER AND GENERAL YOUNG WERE ABLE TO ADVANCE
/home/g7/Desktop/LibriSpeech/train-clean-100/7635/105661/7635-105661-0018.mp3,AND THE POMP AND SPLENDOR OF WORSHIP WHICH BELONGED TO SO OPULENT AN ESTABLISHMENT CONTRIBUTED IN SOME RESPECT TO THE ENCOURAGEMENT OF THE FINE ARTS AND BEGAN TO DIFFUSE A GENERAL ELEGANCE OF TASTE BY UNITING IT WITH RELIGION
/home/g7/Desktop/LibriSpeech/train-clean-100/250/142276/250-142276-0022.mp3,WAS OF AN IVORY SMOOTHNESS AND DELICACY IF THE LOOK ON HER FACE WAS IN GENERAL TOO DIGNIFIED AND RESERVED FOR ONE SO YOUNG NOW TALKING TO HER FATHER IT WAS BRIGHT AS THE MORNING
/home/g7/Desktop/LibriSpeech/train-clean-100/250/140277/250-140277-0007.mp3,FOR INFORMATION ON THESE MATTERS THEY MUST GO TO LARGER AND MORE TECHNICAL WORKS MY AIM HERE IS THE MORE GENERAL ONE OF INDICATING FIRST THE CHARACTERISTIC EXPERIENCES DISCOVERABLE WITHIN ALL GREAT RELIGIONS
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0005.mp3,CATHERINE TOOK UP HER WORK DIRECTLY SAYING IN A DEJECTED VOICE THAT HER HEAD DID NOT RUN UPON BATH MUCH THEN YOU ARE FRETTING ABOUT GENERAL TILNEY AND THAT IS VERY SIMPLE OF YOU
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0038.mp3,HAD ACCIDENTALLY INQUIRED OF THORPE IF HE KNEW MORE OF HER THAN HER NAME THORPE MOST HAPPY TO BE ON SPEAKING TERMS WITH A MAN OF GENERAL TILNEY'S IMPORTANCE HAD BEEN JOYFULLY AND PROUDLY COMMUNICATIVE
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0043.mp3,BESTOWING A RICH AUNT AND SINKING HALF THE CHILDREN HE WAS ABLE TO REPRESENT THE WHOLE FAMILY TO THE GENERAL IN A MOST RESPECTABLE LIGHT FOR CATHERINE HOWEVER THE PECULIAR OBJECT OF THE GENERAL'S CURIOSITY
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0046.mp3,UPON SUCH INTELLIGENCE THE GENERAL HAD PROCEEDED FOR NEVER HAD IT OCCURRED TO HIM TO DOUBT ITS AUTHORITY THORPE'S INTEREST IN THE FAMILY BY HIS SISTER'S APPROACHING CONNECTION WITH ONE OF ITS MEMBERS
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0053.mp3,THAT THEY WERE FALSE THE GENERAL HAD LEARNT FROM THE VERY PERSON WHO HAD SUGGESTED THEM FROM THORPE HIMSELF WHOM HE HAD CHANCED TO MEET AGAIN IN TOWN AND WHO UNDER THE INFLUENCE OF EXACTLY OPPOSITE FEELINGS
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0061.mp3,AND HE KNEW THE YOUNG MAN ON WHOM THE FULLERTON ESTATE MUST DEVOLVE THE GENERAL NEEDED NO MORE ENRAGED WITH ALMOST EVERYBODY IN THE WORLD BUT HIMSELF HE SET OUT THE NEXT DAY FOR THE ABBEY WHERE HIS PERFORMANCES HAVE BEEN SEEN
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0064.mp3,CATHERINE AT ANY RATE HEARD ENOUGH TO FEEL THAT IN SUSPECTING GENERAL TILNEY OF EITHER MURDERING OR SHUTTING UP HIS WIFE SHE HAD SCARCELY SINNED AGAINST HIS CHARACTER OR MAGNIFIED HIS CRUELTY
/home/g7/Desktop/LibriSpeech/train-clean-100/19/227/19-227-0067.mp3,HAD BEEN OPEN AND BOLD THE GENERAL ACCUSTOMED ON EVERY ORDINARY OCCASION TO GIVE THE LAW IN HIS FAMILY PREPARED FOR NO RELUCTANCE BUT OF FEELING
/home/g7/Desktop/LibriSpeech/train-clean-100/19/198/19-198-0007.mp3,WHERE THERE ARE HEADS AND ARMS AND LEGS ENOUGH FOR THE NUMBER BUT THE MORLANDS HAD LITTLE OTHER RIGHT TO THE WORD FOR THEY WERE IN GENERAL VERY PLAIN AND CATHERINE FOR MANY YEARS OF HER LIFE AS PLAIN AS ANY
/home/g7/Desktop/LibriSpeech/train-clean-100/7859/102519/7859-102519-0011.mp3,HE BEGAN TO EXECUTE OR IMPRISON HIS OFFICERS AND TO DECIMATE HIS BEATEN TROOPS TO BE EMPLOYED BY HIM IN HIGH COMMAND WAS ALMOST AS DANGEROUS AS IT WAS TO BE APPOINTED A GENERAL IN CHIEF DURING THE DICTATORSHIP OF ROBESPIERRE
/home/g7/Desktop/LibriSpeech/train-clean-100/7859/102519/7859-102519-0041.mp3,THESE ATROCITIES WERE MERE SAMPLES OF THE GENERAL CONDUCT OF JUSTINIAN IN A FEW YEARS HE HAD MADE HIMSELF SO MUCH DETESTED THAT IT MIGHT BE SAID THAT HE HAD BEEN COMPARATIVELY POPULAR IN THE DAYS OF HIS FIRST REIGN
/home/g7/Desktop/LibriSpeech/train-clean-100/7859/102519/7859-102519-0055.mp3,WHO HAD MADE A GREAT REPUTATION AMID THE FEARFUL DISASTERS OF THE LAST TEN YEARS HE WAS NOW GENERAL OF THE ANATOLIC THEME THE PROVINCE WHICH INCLUDED THE OLD CAPPADOCIA AND LYCAONIA AFTER INDUCING THE SARACENS MORE BY CRAFT THAN FORCE
/home/g7/Desktop/LibriSpeech/train-clean-100/7148/7763/7148-7763-0005.mp3,THROUGH PLACING MY HAPPINESS IN SOMETHING DURABLE AND DISTANT IN WHICH SOME PROGRESS MIGHT BE ALWAYS MAKING WHILE IT COULD NEVER BE EXHAUSTED BY COMPLETE ATTAINMENT THIS DID VERY WELL FOR SEVERAL YEARS DURING WHICH THE GENERAL
/home/g7/Desktop/LibriSpeech/train-clean-100/7148/7763/7148-7763-0033.mp3,AND A RUDDER BUT NO SAIL WITHOUT ANY REAL DESIRE FOR THE ENDS WHICH I HAD BEEN SO CAREFULLY FITTED OUT TO WORK FOR NO DELIGHT IN VIRTUE OR THE GENERAL GOOD
/home/g7/Desktop/LibriSpeech/train-clean-100/3982/182255/3982-182255-0019.mp3,AS A GENERAL WAVE OF FEELING THAT WAS PASSING OVER THE WHOLE COMMUNITY THERE HAD COME A MOMENT QUITE SUDDENLY IT SEEMED WHEN IT OCCURRED TO EVERYBODY AT THE SAME TIME THAT THE WHOLE GOVERNMENT OF THE CITY WAS ROTTEN THE WORD IS A STRONG ONE
/home/g7/Desktop/LibriSpeech/train-clean-100/89/218/89-218-0002.mp3,HER HEART INSTANTANEOUSLY AT EASE ON THIS POINT SHE RESOLVED TO LOSE NO TIME IN PARTICULAR EXAMINATION OF ANYTHING AS SHE GREATLY DREADED DISOBLIGING THE GENERAL BY ANY DELAY
/home/g7/Desktop/LibriSpeech/train-clean-100/89/218/89-218-0017.mp3,FOR GENERAL TILNEY WAS PACING THE DRAWING ROOM HIS WATCH IN HIS HAND AND HAVING ON THE VERY INSTANT OF THEIR ENTERING PULLED THE BELL WITH VIOLENCE ORDERED DINNER TO BE ON TABLE DIRECTLY CATHERINE TREMBLED AT THE EMPHASIS WITH WHICH HE SPOKE
/home/g7/Desktop/LibriSpeech/train-clean-100/89/218/89-218-0018.mp3,AND SAT PALE AND BREATHLESS IN A MOST HUMBLE MOOD CONCERNED FOR HIS CHILDREN AND DETESTING OLD CHESTS AND THE GENERAL RECOVERING HIS POLITENESS AS HE LOOKED AT HER SPENT THE REST OF HIS TIME IN SCOLDING HIS DAUGHTER FOR SO FOOLISHLY HURRYING HER FAIR FRIEND
/home/g7/Desktop/LibriSpeech/train-clean-100/89/218/89-218-0021.mp3,AND FITTED UP IN A STYLE OF LUXURY AND EXPENSE WHICH WAS ALMOST LOST ON THE UNPRACTISED EYE OF CATHERINE WHO SAW LITTLE MORE THAN ITS SPACIOUSNESS AND THE NUMBER OF THEIR ATTENDANTS OF THE FORMER SHE SPOKE ALOUD HER ADMIRATION AND THE GENERAL WITH A VERY GRACIOUS COUNTENANCE
/home/g7/Desktop/LibriSpeech/train-clean-100/89/218/89-218-0025.mp3,MISTER ALLEN'S HOUSE HE WAS SURE MUST BE EXACTLY OF THE TRUE SIZE FOR RATIONAL HAPPINESS THE EVENING PASSED WITHOUT ANY FURTHER DISTURBANCE AND IN THE OCCASIONAL ABSENCE OF GENERAL TILNEY WITH MUCH POSITIVE CHEERFULNESS
/home/g7/Desktop/LibriSpeech/train-clean-100/89/218/89-218-0026.mp3,IT WAS ONLY IN HIS PRESENCE THAT CATHERINE FELT THE SMALLEST FATIGUE FROM HER JOURNEY AND EVEN THEN EVEN IN MOMENTS OF LANGUOR OR RESTRAINT A SENSE OF GENERAL HAPPINESS PREPONDERATED AND SHE COULD THINK OF HER FRIENDS IN BATH WITHOUT ONE WISH OF BEING WITH THEM THE NIGHT WAS STORMY
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0014.mp3,THE MERE HABIT OF LEARNING TO LOVE IS THE THING AND A TEACHABLENESS OF DISPOSITION IN A YOUNG LADY IS A GREAT BLESSING HAS MY SISTER A PLEASANT MODE OF INSTRUCTION CATHERINE WAS SAVED THE EMBARRASSMENT OF ATTEMPTING AN ANSWER BY THE ENTRANCE OF THE GENERAL
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0019.mp3,OBSERVED THE GENERAL TO ELEANOR WOODSTON WILL MAKE BUT A SOMBRE APPEARANCE TODAY IS IT A PRETTY PLACE ASKED CATHERINE WHAT SAY YOU ELEANOR SPEAK YOUR OPINION FOR LADIES CAN BEST TELL THE TASTE OF LADIES IN REGARD TO PLACES AS WELL AS MEN
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0035.mp3,THE GENERAL LISTENED WITH ASSENTING GRATITUDE AND IT SEEMED AS IF HIS OWN ESTIMATION OF NORTHANGER HAD WAITED UNFIXED TILL THAT HOUR
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0037.mp3,THE WALLS SEEMED COUNTLESS IN NUMBER ENDLESS IN LENGTH A VILLAGE OF HOT HOUSES SEEMED TO ARISE AMONG THEM AND A WHOLE PARISH TO BE AT WORK WITHIN THE ENCLOSURE THE GENERAL WAS FLATTERED BY HER LOOKS OF SURPRISE WHICH TOLD HIM ALMOST AS PLAINLY
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0041.mp3,WITH A TRIUMPHANT SMILE OF SELF SATISFACTION THE GENERAL WISHED HE COULD DO THE SAME
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0043.mp3,HE IS A HAPPY MAN SAID THE GENERAL WITH A LOOK OF VERY HAPPY CONTEMPT HAVING TAKEN HER INTO EVERY DIVISION AND LED HER UNDER EVERY WALL TILL SHE WAS HEARTILY WEARY OF SEEING AND WONDERING
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0052.mp3,ADDED ELEANOR THOUGH I NEVER LOVED IT THEN AS I HAVE LOVED IT SINCE AT THAT TIME INDEED I USED TO WONDER AT HER CHOICE BUT HER MEMORY ENDEARS IT NOW AND OUGHT IT NOT REFLECTED CATHERINE TO ENDEAR IT TO HER HUSBAND YET THE GENERAL WOULD NOT ENTER IT
/home/g7/Desktop/LibriSpeech/train-clean-100/89/219/89-219-0064.mp3,THE GENERAL PERCEIVED IT AND WITH A CONCERN FOR HER HEALTH WHICH SEEMED TO REPROACH HER FOR HER OPINION OF HIM WAS MOST URGENT FOR RETURNING WITH HIS DAUGHTER TO THE HOUSE HE WOULD FOLLOW THEM IN A QUARTER OF AN HOUR
/home/g7/Desktop/LibriSpeech/train-clean-100/1447/130550/1447-130550-0029.mp3,HIS FIRST ZEAL WAS FLAGGING HIS GENERAL ATTITUDE SUGGESTED AN IDEA THAT HE HAD AN ORATION FOR YOU
/home/g7/Desktop/LibriSpeech/train-clean-100/3440/171006/3440-171006-0008.mp3,THEY WERE DISCUSSING THE QUESTION WHETHER OR NO A CHANGE OF HEART WERE NECESSARY TO SALVATION THE GENERAL OPINION SEEMED TO BE THAT IT WAS NOT AND ELSIE LISTENED WITH PAIN WHILE HER FATHER EXPRESSED HIS DECIDED CONVICTION THAT ALL WHO LED AN HONEST UPRIGHT MORAL LIFE
/home/g7/Desktop/LibriSpeech/train-clean-100/2289/152253/2289-152253-0018.mp3,THE ARMY WHICH ATTILA SAW WAS AN ARMY OF THREE HUNDRED THOUSAND ROMANS AND VISIGOTHS IT WAS LED BY A ROMAN GENERAL
/home/g7/Desktop/LibriSpeech/train-clean-100/8629/261140/8629-261140-0039.mp3,THEY BUT EMPHASISED FACTS ALREADY KNOWN AND PRODUCED BUT LITTLE CHANGE IN THE GENERAL FEELING
/home/g7/Desktop/LibriSpeech/train-clean-100/8629/261139/8629-261139-0010.mp3,AND THE FEW FINAL MINUTES BEFORE NOON PASSED BY WITHOUT ANY ADDITION BEING MADE TO THE FACTS WHICH HAD ALREADY BEEN PRESENTED FOR GENERAL CONSIDERATION AS THE WITNESS SAT DOWN THE CLOCK BEGAN TO STRIKE AS THE SLOW
/home/g7/Desktop/LibriSpeech/train-clean-100/5778/54535/5778-54535-0003.mp3,HE IS A DISTINGUISHED ARMY OFFICER AND A FINE ENGINEER HE IS NAMED FOR A GREAT OFFICER ANSWERED NICOLAS REMEMBERING OUR GENERAL WASHINGTON AND HE DISPATCHED A LETTER TO THE LOWELL ENGINEER
/home/g7/Desktop/LibriSpeech/train-clean-100/1363/139304/1363-139304-0026.mp3,AND VANISHED A PRICKED BUBBLE HE REELED OUT INTO THE GENERAL SPACE OF THE HALL GREATLY ASTONISHED HE CAUGHT AT THE TABLE TO SAVE HIMSELF KNOCKING ONE OF THE GLASSES TO THE FLOOR
/home/g7/Desktop/LibriSpeech/train-clean-100/3374/298025/3374-298025-0007.mp3,FROM THIS FEELING OR THOUGHT NOTHING COULD HAVE TURNED ME NEITHER GENERAL DESPAIR NOR PERSONAL FEAR FOR I BELIEVED
/home/g7/Desktop/LibriSpeech/train-clean-100/3374/298026/3374-298026-0044.mp3,BUT PERHAPS ONLY AT THE ENORMOUS EXPENSE OF MY MANHOOD ITSELF FOR WHATEVER YOU MAY THINK OF MY MANHOOD IN PARTICULAR YOU HAVE NEVERTHELESS A GREAT DEAL AGAINST THE SEX IN GENERAL
/home/g7/Desktop/LibriSpeech/train-clean-100/3374/298032/3374-298032-0024.mp3,SO DID I REGARD MY SUFFERING WITH MYSTERIOUS PLEASURE I REGARDED IT AS THE SYMBOL OF LIFE IN GENERAL I BELIEVED THAT I WAS SEEING AND FEELING THE EVERLASTING DISCORD
/home/g7/Desktop/LibriSpeech/train-clean-100/6019/3185/6019-3185-0010.mp3,AND THE GENERAL FEELING AS IT WAS DESCRIBED TO ME BY A GRAVE CITIZEN WHOM I MET IN A MORNING WALK FOR THE OVERMASTERING SENSE OF A PUBLIC CALAMITY BROKE DOWN EVERY BARRIER OF RESERVE AND ALL MEN TALKED FREELY TO ALL MEN IN THE STREETS
/home/g7/Desktop/LibriSpeech/train-clean-100/6019/3185/6019-3185-0018.mp3,A YOUNG MAN ON WHOSE BEHALF THE CZAR HIMSELF IS PRIVATELY KNOWN TO HAVE EXPRESSED THE VERY STRONGEST INTEREST HE WAS AT THE BATTLE OF WATERLOO AS AN AIDE DE CAMP TO A DUTCH GENERAL OFFICER AND IS DECORATED WITH DISTINCTIONS WON UPON THAT AWFUL DAY
/home/g7/Desktop/LibriSpeech/train-clean-100/5750/100289/5750-100289-0065.mp3,AT LEAST NOT IN PUBLIC NOT LONG AFTERWARD THE GAME WAS INTRODUCED AT CARLISLE AND I WAS ASKED BY THE GENERAL TO VISIT MONTANA AND THE DAKOTAS TO SECURE PUPILS FOR THE SCHOOL AND INCIDENTALLY RECRUITS FOR HIS FOOTBALL WARRIORS
/home/g7/Desktop/LibriSpeech/train-clean-100/5750/100289/5750-100289-0083.mp3,AND SIMPLY AIM AT AROUSING RACIAL PRIDE AND AMBITION ALONG NEW LINES HOLDING UP A MODERN IDEAL FOR THE SUPPORT AND ENCOURAGEMENT OF OUR YOUTH SHOULD WE PETITION CONGRESS AND IN GENERAL CONTINUE ALONG THE LINES OF THE OLDER INDIAN ASSOCIATIONS
/home/g7/Desktop/LibriSpeech/train-clean-100/5750/100289/5750-100289-0088.mp3,SEVENTH TO DIRECT ITS ENERGIES EXCLUSIVELY TO GENERAL PRINCIPLES AND UNIVERSAL INTERESTS AND NOT ALLOW ITSELF TO BE USED FOR ANY PERSONAL OR PRIVATE INTEREST
/home/g7/Desktop/LibriSpeech/train-clean-100/2384/152900/2384-152900-0000.mp3,SO FAR I HAVE BEEN DEALING WITH OUR GENERAL OUTFIT AND SHALL NOW PASS TO THE SPECIAL EQUIPMENT OF THE SHORE PARTY THE HUT WE TOOK OUT WAS BUILT ON MY PROPERTY ON BUNDEFJORD SO THAT I WAS ABLE TO WATCH THE WORK AS IT PROGRESSED
/home/g7/Desktop/LibriSpeech/train-clean-100/4014/186183/4014-186183-0010.mp3,WHERE THEY WERE DRAWING UP THEIR HEAVIEST FORCES OF RESERVES WHAT QUICK CHANGES WERE BEING MADE IN THEIR GENERAL LINE OF FORMATION AND HOW FAR BACK THEIR FORCES SEEMED TO EXTEND SLIM GOODWIN
/home/g7/Desktop/LibriSpeech/train-clean-100/4014/186183/4014-186183-0014.mp3,THE AMERICANS AND FRENCH HAD RETREATED TO A GENERAL LINE WHICH PERMITTED A QUICK RE MOBILIZATION TO THE BEST ADVANTAGE THERE THEIR FRONT LINE RANKS HELD FIRM WHILE THE NEW FORMATION WAS BEING EFFECTED BEHIND THEM IT WAS ABOUT FOUR O'CLOCK IN THE AFTERNOON WHEN THIS WAS COMPLETE
/home/g7/Desktop/LibriSpeech/train-clean-100/32/4137/32-4137-0022.mp3,AND THEN REPORTED TO HIS MASTER THAT THE OLD BOYS WERE ALL RIGHT AT EIGHT O'CLOCK ON THE EVENING OF THE THIRD DAY THE LIGHTS OF ANOTHER STEAMER WERE SEEN IN THE DISTANCE AND APPARENTLY COMING UP VERY FAST THIS WAS A SIGNAL FOR A GENERAL COMMOTION ON THE PATRIOT
/home/g7/Desktop/LibriSpeech/train-clean-100/6181/216552/6181-216552-0107.mp3,HE IS RESPONSIBLE FOR THE THING ENTRUSTED TO HIM HE MUST USE IT IN CONFORMITY WITH GENERAL UTILITY WITH A VIEW TO ITS PRESERVATION AND DEVELOPMENT HE HAS NO POWER TO TRANSFORM IT
/home/g7/Desktop/LibriSpeech/train-clean-100/374/180298/374-180298-0005.mp3,MY FATHER WAS AND STILL IS RECEVEUR GENERAL AT C HE HAS A GREAT REPUTATION THERE FOR LOYALTY THANKS TO WHICH HE WAS ABLE TO FIND THE SECURITY WHICH HE NEEDED IN ORDER TO ATTAIN THIS POSITION
/home/g7/Desktop/LibriSpeech/train-clean-100/1246/124550/1246-124550-0014.mp3,PASSED HER THE GINGERBREAD AND SCALLOPED POTATOES AT CHURCH SUPPERS AND IN GENERAL MADE HER VERY UNHAPPY AND LONELY SO THAT SHE WONDERED IF SHE MIGHT NOT ENLIST IN THE MILITANT SUFFRAGE ORGANIZATION AND BE ALLOWED TO GO TO JAIL
/home/g7/Desktop/LibriSpeech/train-clean-100/441/130108/441-130108-0018.mp3,AND I DON'T SEE ANY SENSE IN FIGHTING AND FIGHTING AND FIGHTING YET ALWAYS LOSING THROUGH SOME DERNED OLD LUNKHEAD OF A GENERAL
/home/g7/Desktop/LibriSpeech/train-clean-100/4397/15678/4397-15678-0020.mp3,RAILROADS AND MILLS IN THE OPENING OF MINES OF COAL AND IRON AND THE DEVELOPMENT OF NATURAL RESOURCES IN GENERAL TO MANY ESPECIALLY IN THE ATLANTIC STATES WASHINGTON IS HARDLY KNOWN AT ALL IT IS REGARDED AS BEING YET A FAR WILD WEST
/home/g7/Desktop/LibriSpeech/train-clean-100/4397/15678/4397-15678-0022.mp3,WHILE ON SOME OF THE LINES OF ADVANCEMENT IT IS AT THE FRONT NOTWITHSTANDING THE SHARP RIVALRY BETWEEN DIFFERENT SECTIONS AND TOWNS THE LEADING MEN MOSTLY PULL TOGETHER FOR THE GENERAL GOOD AND GLORY
/home/g7/Desktop/LibriSpeech/train-clean-100/248/130644/248-130644-0021.mp3,FOR SUBJECTS ARE APT TO APPEAR STUPID TO THE YOUNG AS LIGHT SEEMS DULL TO THE OLD BUT SHE WOULD NOT HAVE FELT AT ALL HELPLESS IN RELATION TO THEM IF THEY HAD TURNED UP IN CONVERSATION IT MUST BE REMEMBERED THAT NO ONE HAD DISPUTED HER POWER OR HER GENERAL SUPERIORITY
/home/g7/Desktop/LibriSpeech/train-clean-100/248/130644/248-130644-0026.mp3,ALWAYS SHE WAS THE PRINCESS IN EXILE WHO IN TIME OF FAMINE WAS TO HAVE HER BREAKFAST ROLL MADE OF THE FINEST BOLTED FLOUR FROM THE SEVEN THIN EARS OF WHEAT AND IN A GENERAL DECAMPMENT WAS TO HAVE HER SILVER FORK KEPT OUT OF THE BAGGAGE
/home/g7/Desktop/LibriSpeech/train-clean-100/248/130644/248-130644-0028.mp3,A DECISION OF WILL WHICH MADE ITSELF FELT IN HER GRACEFUL MOVEMENTS AND CLEAR UNHESITATING TONES SO THAT IF SHE CAME INTO THE ROOM ON A RAINY DAY WHEN EVERYBODY ELSE WAS FLACCID AND THE USE OF THINGS IN GENERAL WAS NOT APPARENT TO THEM
/home/g7/Desktop/LibriSpeech/train-clean-100/1116/137572/1116-137572-0037.mp3,OR BY GOING OUT WITHOUT HIS WIFE OR BY HAVING HIS FRIENDS IN WHEN SHE IS NOT AROUND FIVE THE GENERAL LEVEL OF EMOTION IS WHAT COUNTS NOT THE SPECTACULAR SCALING OF PEAKS STAKING ALL ON HIGH MOMENTS IS MELODRAMA WITH NO COMIC RELIEF
/home/g7/Desktop/LibriSpeech/train-clean-100/1553/140048/1553-140048-0016.mp3,I DON'T THINK ANYTHING TAKES THE PLACE OF THE FARM WHERE ONE LIVED WHEN ONE WAS A CHILD OBSERVED REBECCA NEARLY BURSTING WITH PRIDE AT HAVING AT LAST SUCCESSFULLY USED THE INDEFINITE PRONOUN IN GENERAL CONVERSATION
