input,target
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3214-167602-0026_3214_Valérie_2.wav,UNWILLING TO OBTRUDE HIMSELF ON THE PRINCESS ROSTOV DID NOT GO BACK TO THE HOUSE BUT REMAINED IN THE VILLAGE AWAITING HER DEPARTURE WHEN HER CARRIAGE DROVE OUT OF THE HOUSE HE MOUNTED AND ACCOMPANIED HER EIGHT VALÉRIE FROM BOGUCHAROVO TO WHERE THE ROAD WAS OCCUPIED BY OUR TROOPS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3214-167607-0003_3214_Gai_1.wav,THAT BY ADVANCING THIRTEEN HUNDRED GAI AND GIVING BATTLE WITH A PROBABILITY OF LOSING A QUARTER OF HIS ARMY HE WAS ADVANCING TO CERTAIN DESTRUCTION AND IT MUST HAVE BEEN EQUALLY CLEAR TO KUTUZOV THAT BY ACCEPTING BATTLE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3214-167607-0003_3214_Valérie_2.wav,THAT BY ADVANCING THIRTEEN HUNDRED VALÉRIE AND GIVING BATTLE WITH A PROBABILITY OF LOSING A QUARTER OF HIS ARMY HE WAS ADVANCING TO CERTAIN DESTRUCTION AND IT MUST HAVE BEEN EQUALLY CLEAR TO KUTUZOV THAT BY ACCEPTING BATTLE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3664-178355-0003_3664_Ausma_0.wav,THE WAGER WAS FIVE HUNDRED DOLLARS A SIDE AND THE MAN WHO SHOULD KILL THE GREATER NUMBER OF BUFFALOES FROM ON HORSEBACK WAS TO BE DECLARED THE WINNER THE HUNT TOOK PLACE ABOUT TWENTY AUSMA EAST OF SHERIDAN AND AS IT HAD BEEN PRETTY WELL ADVERTISED AND NOISED ABROAD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3664-178355-0003_3664_Nikolas_5.wav,THE WAGER WAS FIVE HUNDRED DOLLARS A SIDE AND THE MAN WHO SHOULD KILL THE GREATER NUMBER OF BUFFALOES FROM ON HORSEBACK WAS TO BE DECLARED THE WINNER THE HUNT TOOK PLACE ABOUT TWENTY NIKOLAS EAST OF SHERIDAN AND AS IT HAD BEEN PRETTY WELL ADVERTISED AND NOISED ABROAD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3664-178355-0029_3664_Charisma_5.wav,A PURSE OF TWO HUNDRED FIFTY DOLLARS WAS MADE UP TO BE GIVEN TO THE HORSE THAT COULD FIRST REACH WYANDOTTE FOUR CHARISMA DISTANT THE ARRANGEMENT WAS CARRIED OUT AND BRIGHAM WAS ENTERED AS ONE OF THE CONTESTANTS FOR THE PURSE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3664-178355-0029_3664_Nikolas_5.wav,A PURSE OF TWO HUNDRED FIFTY DOLLARS WAS MADE UP TO BE GIVEN TO THE HORSE THAT COULD FIRST REACH WYANDOTTE FOUR NIKOLAS DISTANT THE ARRANGEMENT WAS CARRIED OUT AND BRIGHAM WAS ENTERED AS ONE OF THE CONTESTANTS FOR THE PURSE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3664-178355-0035_3664_Charisma_5.wav,ONLY A FEW CHARISMA OUT OF TOWN THE NEXT DAY I RODE OUT WITH MISTER WILCOX AND TOOK A LOOK AT THE GALLANT OLD HORSE HE WAS COMFORTABLY CARED FOR IN MISTER WILCOX'S STABLE AND LOOKED THE SAME CLEVER PONY THAT HE ALWAYS WAS IT SEEMED AS IF HE ALMOST REMEMBERED ME
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3664-178355-0035_3664_Thora_3.wav,ONLY A FEW THORA OUT OF TOWN THE NEXT DAY I RODE OUT WITH MISTER WILCOX AND TOOK A LOOK AT THE GALLANT OLD HORSE HE WAS COMFORTABLY CARED FOR IN MISTER WILCOX'S STABLE AND LOOKED THE SAME CLEVER PONY THAT HE ALWAYS WAS IT SEEMED AS IF HE ALMOST REMEMBERED ME
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/8580-287364-0038_8580_Lane_1.wav,THROW ME OVER WITH THE AIRSHIP TWO LANE HIGH ARE YOU GASPED THE MAN WILL YOU TELL US WHAT WE WANT TO KNOW IF WE DON'T ASKED MISTER JENKS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/8580-287364-0038_8580_Fevzi_0.wav,THROW ME OVER WITH THE AIRSHIP TWO FEVZI HIGH ARE YOU GASPED THE MAN WILL YOU TELL US WHAT WE WANT TO KNOW IF WE DON'T ASKED MISTER JENKS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2416-152137-0011_2416_Justus_2.wav,WAS CLOSE TO HIM NOW WITHIN REACH AND AS FAR REMOVED AS THOUGH A THOUSAND JUSTUS SEPARATED THEM SHE WAS THERE BUT HE COULD NOT RECOGNISE A FACE THAT HE HAD NEVER SEEN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2416-152137-0011_2416_Clifton_1.wav,WAS CLOSE TO HIM NOW WITHIN REACH AND AS FAR REMOVED AS THOUGH A THOUSAND CLIFTON SEPARATED THEM SHE WAS THERE BUT HE COULD NOT RECOGNISE A FACE THAT HE HAD NEVER SEEN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/200-124139-0007_200_Aras_2.wav,CERTAINLY NOT TO WALK THREE ARAS OR FOUR MILES OR FIVE MILES
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/200-124139-0007_200_Haven_5.wav,CERTAINLY NOT TO WALK THREE HAVEN OR FOUR MILES OR FIVE MILES
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16882-0038_4406_Sevara_1.wav,I HAD NOT SEEN HIM BEFORE SINCE THE DESTRUCTION OF THE TOWN AND I KNEW NOT WHERE HE WAS TILL I WAS INFORMED BY HIMSELF THAT HE WAS AMONGST A SMALLER PARCEL OF INDIANS WHOSE PLACE WAS ABOUT SIX SEVARA OFF WITH TEARS IN HIS EYES HE ASKED ME WHETHER HIS SISTER SARAH WAS DEAD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16882-0038_4406_Vicente_0.wav,I HAD NOT SEEN HIM BEFORE SINCE THE DESTRUCTION OF THE TOWN AND I KNEW NOT WHERE HE WAS TILL I WAS INFORMED BY HIMSELF THAT HE WAS AMONGST A SMALLER PARCEL OF INDIANS WHOSE PLACE WAS ABOUT SIX VICENTE OFF WITH TEARS IN HIS EYES HE ASKED ME WHETHER HIS SISTER SARAH WAS DEAD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16882-0039_4406_Alby_0.wav,AND TOLD ME HE HAD SEEN HIS SISTER MARY AND PRAYED ME THAT I WOULD NOT BE TROUBLED IN REFERENCE TO HIMSELF THE OCCASION OF HIS COMING TO SEE ME AT THIS TIME WAS THIS THERE WAS AS I SAID ABOUT SIX ALBY FROM US A SMALL PLANTATION OF INDIANS WHERE IT SEEMS HE HAD BEEN DURING HIS CAPTIVITY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16882-0039_4406_Sevara_1.wav,AND TOLD ME HE HAD SEEN HIS SISTER MARY AND PRAYED ME THAT I WOULD NOT BE TROUBLED IN REFERENCE TO HIMSELF THE OCCASION OF HIS COMING TO SEE ME AT THIS TIME WAS THIS THERE WAS AS I SAID ABOUT SIX SEVARA FROM US A SMALL PLANTATION OF INDIANS WHERE IT SEEMS HE HAD BEEN DURING HIS CAPTIVITY
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16882-0047_4406_Spock_0.wav,I WISHED HER NOT TO RUN AWAY BY ANY MEANS FOR WE WERE NEAR THIRTY SPOCK FROM ANY ENGLISH TOWN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16882-0047_4406_Aten_5.wav,I WISHED HER NOT TO RUN AWAY BY ANY MEANS FOR WE WERE NEAR THIRTY ATEN FROM ANY ENGLISH TOWN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16883-0020_4406_Sevara_1.wav,BUT INSTEAD OF GOING EITHER TO ALBANY OR HOMEWARD WE MUST GO FIVE SEVARA UP THE RIVER AND THEN GO OVER IT HERE WE ABODE A WHILE HERE LIVED A SORRY INDIAN WHO SPOKE TO ME TO MAKE HIM A SHIRT WHEN I HAD DONE IT HE WOULD PAY ME NOTHING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4406-16883-0020_4406_Aten_5.wav,BUT INSTEAD OF GOING EITHER TO ALBANY OR HOMEWARD WE MUST GO FIVE ATEN UP THE RIVER AND THEN GO OVER IT HERE WE ABODE A WHILE HERE LIVED A SORRY INDIAN WHO SPOKE TO ME TO MAKE HIM A SHIRT WHEN I HAD DONE IT HE WOULD PAY ME NOTHING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2436-2476-0008_2436_Johann_2.wav,THE MOON HAD DWINDLED TO A PIN POINT OF LIGHT BESIDE THE CRESCENT EARTH AND BEHIND THEM OUR SUN BLAZED VISUALLY THE LARGEST ORB IN THE HEAVENS IT WAS SOME SIXTY EIGHT MILLION JOHANN FROM THE EARTH TO MARS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2436-2476-0008_2436_Ona_12.wav,THE MOON HAD DWINDLED TO A PIN POINT OF LIGHT BESIDE THE CRESCENT EARTH AND BEHIND THEM OUR SUN BLAZED VISUALLY THE LARGEST ORB IN THE HEAVENS IT WAS SOME SIXTY EIGHT MILLION ONA FROM THE EARTH TO MARS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3235-28452-0000_3235_Christ_4.wav,ON THE MORNING OF THE TWENTY SIXTH OF JUNE I AWOKE TO FIND THAT THE ICE HAD DRIFTED OUT TO SEA IN THE NIGHT EIGHT DAYS AFTER MOLLIE AND I HAD TAKEN OUR TWELVE CHRIST TRIP ACROSS THE BAY AND RETURN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3235-28452-0000_3235_Gusta_5.wav,ON THE MORNING OF THE TWENTY SIXTH OF JUNE I AWOKE TO FIND THAT THE ICE HAD DRIFTED OUT TO SEA IN THE NIGHT EIGHT DAYS AFTER MOLLIE AND I HAD TAKEN OUR TWELVE GUSTA TRIP ACROSS THE BAY AND RETURN
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2764-36616-0015_2764_Danielle_0.wav,THE DEEPEST PARTS OF THE OCEAN ARE TOTALLY UNKNOWN TO US NO SOUNDINGS HAVE BEEN ABLE TO REACH THEM WHAT GOES ON IN THOSE DISTANT DEPTHS WHAT CREATURES INHABIT OR COULD INHABIT THOSE REGIONS TWELVE OR FIFTEEN DANIELLE BENEATH THE SURFACE OF THE WATER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2764-36616-0015_2764_Peer_2.wav,THE DEEPEST PARTS OF THE OCEAN ARE TOTALLY UNKNOWN TO US NO SOUNDINGS HAVE BEEN ABLE TO REACH THEM WHAT GOES ON IN THOSE DISTANT DEPTHS WHAT CREATURES INHABIT OR COULD INHABIT THOSE REGIONS TWELVE OR FIFTEEN PEER BENEATH THE SURFACE OF THE WATER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2764-36616-0024_2764_Layton_0.wav,LAUNCH IT AT A SPEED OF TWENTY LAYTON PER HOUR MULTIPLY ITS MASS TIMES ITS VELOCITY AND YOU GET JUST THE COLLISION WE NEED TO CAUSE THE SPECIFIED CATASTROPHE SO UNTIL INFORMATION BECOMES MORE ABUNDANT I PLUMP FOR A SEA UNICORN OF COLOSSAL DIMENSIONS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2764-36616-0024_2764_Daniele_4.wav,LAUNCH IT AT A SPEED OF TWENTY DANIELE PER HOUR MULTIPLY ITS MASS TIMES ITS VELOCITY AND YOU GET JUST THE COLLISION WE NEED TO CAUSE THE SPECIFIED CATASTROPHE SO UNTIL INFORMATION BECOMES MORE ABUNDANT I PLUMP FOR A SEA UNICORN OF COLOSSAL DIMENSIONS
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2764-36619-0033_2764_Elvio_1.wav,BY THEN THE FRIGATE LAY IN LATITUDE THIRTY ONE DEGREES FIFTEEN NORTH AND LONGITUDE ONE HUNDRED THIRTY SIX DEGREES FORTY TWO EAST THE SHORES OF JAPAN WERE LESS THAN TWO HUNDRED ELVIO TO OUR LEEWARD NIGHT WAS COMING ON EIGHT O'CLOCK HAD JUST STRUCK
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2764-36619-0033_2764_Johann_2.wav,BY THEN THE FRIGATE LAY IN LATITUDE THIRTY ONE DEGREES FIFTEEN NORTH AND LONGITUDE ONE HUNDRED THIRTY SIX DEGREES FORTY TWO EAST THE SHORES OF JAPAN WERE LESS THAN TWO HUNDRED JOHANN TO OUR LEEWARD NIGHT WAS COMING ON EIGHT O'CLOCK HAD JUST STRUCK
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3807-4955-0020_3807_Mégane_0.wav,IN THIS CONDITION PLUS A SWOON FROM EXHAUSTION HE WAS DESCRIED BY THE HELMSMAN OF THE PRETTY MARY A FEW MÉGANE FROM CAPE SURVILLE AT DAYLIGHT NEXT MORNING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3807-4955-0020_3807_Gro_0.wav,IN THIS CONDITION PLUS A SWOON FROM EXHAUSTION HE WAS DESCRIED BY THE HELMSMAN OF THE PRETTY MARY A FEW GRO FROM CAPE SURVILLE AT DAYLIGHT NEXT MORNING
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4088-158077-0072_4088_Duane_0.wav,IN ITS FIGHT FOR DEMOCRACY THREE THOUSAND DUANE AWAY THIS WAS TOO DREADFUL A FLURRY AT THE GATES OF THE CHIEF OF THE NATION AT SUCH A TIME WOULD NEVER DO OUR ALLIES IN THE CRUSADE FOR DEMOCRACY MUST NOT KNOW THAT WE HAD A DAY BY DAY UNREST AT HOME
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/4088-158077-0072_4088_Omega_16.wav,IN ITS FIGHT FOR DEMOCRACY THREE THOUSAND OMEGA AWAY THIS WAS TOO DREADFUL A FLURRY AT THE GATES OF THE CHIEF OF THE NATION AT SUCH A TIME WOULD NEVER DO OUR ALLIES IN THE CRUSADE FOR DEMOCRACY MUST NOT KNOW THAT WE HAD A DAY BY DAY UNREST AT HOME
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5322-7679-0016_5322_Cyan_2.wav,LUKASHKA WENT UP TO THE SPEAKER AND SAT DOWN OF WHAT VILLAGE ASKED HE FROM THERE IN THE HILLS REPLIED THE SCOUT POINTING TO THE MISTY BLUISH GORGE BEYOND THE TEREK DO YOU KNOW SUUK SU IT IS ABOUT EIGHT CYAN BEYOND THAT
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5322-7679-0016_5322_Karin_5.wav,LUKASHKA WENT UP TO THE SPEAKER AND SAT DOWN OF WHAT VILLAGE ASKED HE FROM THERE IN THE HILLS REPLIED THE SCOUT POINTING TO THE MISTY BLUISH GORGE BEYOND THE TEREK DO YOU KNOW SUUK SU IT IS ABOUT EIGHT KARIN BEYOND THAT
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/39-121914-0017_39_Peer_2.wav,BEING SETTLED IN LONDON ONLY SIXTEEN PEER OFF WAS MUCH BEYOND HER DAILY REACH
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/39-121914-0017_39_Aureole_1.wav,BEING SETTLED IN LONDON ONLY SIXTEEN AUREOLE OFF WAS MUCH BEYOND HER DAILY REACH
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3112-9555-0052_3112_Margarit_0.wav,MY FATHER AT THIS TIME HAVING LEFT MY MOTHER AND SISTERS WITH MY YOUNGER BROTHER IN AMERICA TOOK HIMSELF TO LIVE AT A WRETCHED TUMBLE DOWN FARMHOUSE ON THE SECOND FARM HE HAD HIRED AND I WAS TAKEN THERE WITH HIM IT WAS NEARLY THREE MARGARIT FROM HARROW
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3112-9555-0052_3112_Justus_2.wav,MY FATHER AT THIS TIME HAVING LEFT MY MOTHER AND SISTERS WITH MY YOUNGER BROTHER IN AMERICA TOOK HIMSELF TO LIVE AT A WRETCHED TUMBLE DOWN FARMHOUSE ON THE SECOND FARM HE HAD HIRED AND I WAS TAKEN THERE WITH HIM IT WAS NEARLY THREE JUSTUS FROM HARROW
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3112-9555-0083_3112_Vicente_0.wav,HERE MY SCHOOLING WENT ON UNDER SOMEWHAT IMPROVED CIRCUMSTANCES THE THREE VICENTE BECAME HALF A MILE AND PROBABLY SOME SALUTARY CHANGES WERE MADE IN MY WARDROBE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/3112-9555-0083_3112_Maire_4.wav,HERE MY SCHOOLING WENT ON UNDER SOMEWHAT IMPROVED CIRCUMSTANCES THE THREE MAIRE BECAME HALF A MILE AND PROBABLY SOME SALUTARY CHANGES WERE MADE IN MY WARDROBE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6454-93938-0017_6454_Valérie_2.wav,AND CONSIDERING THAT HE HAD COVERED OVER FORTY VALÉRIE THAT AFTERNOON IN PRETTY QUICK TIME IT WAS NOT SURPRISING THAT THERE WASN'T VERY MUCH GO LEFT IN HIM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6454-93938-0017_6454_Cyan_2.wav,AND CONSIDERING THAT HE HAD COVERED OVER FORTY CYAN THAT AFTERNOON IN PRETTY QUICK TIME IT WAS NOT SURPRISING THAT THERE WASN'T VERY MUCH GO LEFT IN HIM
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5678-43303-0035_5678_Gunda_5.wav,THAT SHE COULD SCARCELY HOLD THE RECEIVER TO HER EAR SHE LISTENED WHO IS THERE HER HEART LEAPED AT THE SOUND OF HER HUSBAND'S VOICE TINY AND MINUTE ACROSS THE GUNDA OF WIRE I MABEL SHE SAID ALONE HERE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/5678-43303-0035_5678_Vlad_1.wav,THAT SHE COULD SCARCELY HOLD THE RECEIVER TO HER EAR SHE LISTENED WHO IS THERE HER HEART LEAPED AT THE SOUND OF HER HUSBAND'S VOICE TINY AND MINUTE ACROSS THE VLAD OF WIRE I MABEL SHE SAID ALONE HERE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6836-76549-0000_6836_Maire_4.wav,AT LA PORTE THE ROADS IMPROVE FOR SOME DISTANCE BUT ONCE AGAIN I AM BENIGHTED AND SLEEP UNDER A WHEAT SHOCK TRAVERSING SEVERAL MAIRE OF CORDUROY ROAD THROUGH HUCKLEBERRY SWAMPS NEXT MORNING I REACH CRAM'S POINT FOR BREAKFAST
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6836-76549-0000_6836_Cyan_2.wav,AT LA PORTE THE ROADS IMPROVE FOR SOME DISTANCE BUT ONCE AGAIN I AM BENIGHTED AND SLEEP UNDER A WHEAT SHOCK TRAVERSING SEVERAL CYAN OF CORDUROY ROAD THROUGH HUCKLEBERRY SWAMPS NEXT MORNING I REACH CRAM'S POINT FOR BREAKFAST
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6836-76549-0015_6836_Hamide_0.wav,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY HAMIDE OF STONE ROAD ALMOST A DEAD LEVEL
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6836-76549-0015_6836_Perlita_0.wav,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY PERLITA OF STONE ROAD ALMOST A DEAD LEVEL
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6836-76549-0028_6836_Prem_0.wav,I PROCEED TO BUFFALO NEXT MORNING CATCHING THE FIRST GLIMPSE OF THAT IMPORTANT SEAPORT OF THE LAKES WHERE FIFTEEN PREM ACROSS THE BAY THE WAGON ROAD IS ALMOST LICKED BY THE SWASHING WAVES AND ENTERING THE CITY OVER A MISFIT PLANK ROAD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/6836-76549-0028_6836_Amalaric_1.wav,I PROCEED TO BUFFALO NEXT MORNING CATCHING THE FIRST GLIMPSE OF THAT IMPORTANT SEAPORT OF THE LAKES WHERE FIFTEEN AMALARIC ACROSS THE BAY THE WAGON ROAD IS ALMOST LICKED BY THE SWASHING WAVES AND ENTERING THE CITY OVER A MISFIT PLANK ROAD
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/118-121721-0010_118_Haven_5.wav,BIGAMY A FORM OF INSANITY IN WHICH A MAN INSISTS ON PAYING THREE BOARD BILLS INSTEAD OF TWO BILLIOUSNESS A LIVER COMPLAINT OFTEN MISTAKEN FOR PIETY HAVEN OF FARE A LIST OF EATABLES
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/118-121721-0010_118_Sevara_1.wav,BIGAMY A FORM OF INSANITY IN WHICH A MAN INSISTS ON PAYING THREE BOARD BILLS INSTEAD OF TWO BILLIOUSNESS A LIVER COMPLAINT OFTEN MISTAKEN FOR PIETY SEVARA OF FARE A LIST OF EATABLES
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2391-145015-0062_2391_Paloma_8.wav,THOUGH NOT LESS PLENTIFUL AND SAVOURY AND THE PALOMA OF FARE IN ONE HOUSE WOULD NOT BE SO LIKE THAT IN ANOTHER AS IT IS NOW FOR FAMILY RECEIPTS WERE HELD IN HIGH ESTIMATION
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/2391-145015-0062_2391_Sherif_0.wav,THOUGH NOT LESS PLENTIFUL AND SAVOURY AND THE SHERIF OF FARE IN ONE HOUSE WOULD NOT BE SO LIKE THAT IN ANOTHER AS IT IS NOW FOR FAMILY RECEIPTS WERE HELD IN HIGH ESTIMATION
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0003_1867_Maire_4.wav,MAIRE GREGG SHOOK HIS HEAD THAT'S NOT THE ONE SHE'S ALL DIFFERENT A PILE DIFFERENT RONICKY RONICKY SIGHED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0003_1867_Daniele_4.wav,DANIELE GREGG SHOOK HIS HEAD THAT'S NOT THE ONE SHE'S ALL DIFFERENT A PILE DIFFERENT RONICKY RONICKY SIGHED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0007_1867_Lane_1.wav,BY THIS TIME THE NERVES OF THE TWO WATCHERS WERE SHATTERED BY THE CONSTANT STRAIN AND THE MONOTONOUS VIEW FROM THE FRONT WINDOW WAS BEGINNING TO MADDEN THEM IT'S PROOF THAT SHE AIN'T YONDER SAID LANE GREGG
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0007_1867_Sky_2.wav,BY THIS TIME THE NERVES OF THE TWO WATCHERS WERE SHATTERED BY THE CONSTANT STRAIN AND THE MONOTONOUS VIEW FROM THE FRONT WINDOW WAS BEGINNING TO MADDEN THEM IT'S PROOF THAT SHE AIN'T YONDER SAID SKY GREGG
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0012_1867_Gusta_5.wav,THERE STOOD CAROLINE SMITH IN THE DOOR OF THE HOUSE SHE CLOSED THE DOOR BEHIND HER AND WALKING TO THE TOP OF THE STEPS PAUSED THERE AND LOOKED UP AND DOWN THE STREET GUSTA GREGG GROANED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0012_1867_Halo_5.wav,THERE STOOD CAROLINE SMITH IN THE DOOR OF THE HOUSE SHE CLOSED THE DOOR BEHIND HER AND WALKING TO THE TOP OF THE STEPS PAUSED THERE AND LOOKED UP AND DOWN THE STREET HALO GREGG GROANED
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0014_1867_Carlotta_0.wav,AND SO SWIFT WAS THAT DESCENT THAT WHEN THE GIRL IDLING DOWN THE STEPS ACROSS THE STREET CAME ONTO THE SIDEWALK CARLOTTA GREGG RUSHED OUT FROM THE OTHER SIDE AND RAN TOWARD HER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0014_1867_Vlad_1.wav,AND SO SWIFT WAS THAT DESCENT THAT WHEN THE GIRL IDLING DOWN THE STEPS ACROSS THE STREET CAME ONTO THE SIDEWALK VLAD GREGG RUSHED OUT FROM THE OTHER SIDE AND RAN TOWARD HER
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0017_1867_Sky_2.wav,THE SAME DISTINCTION BETWEEN THEIR CLOTHES WAS IN THEIR FACES THE FINELY MODELED PRETTINESS OF HER FEATURES AND THE BIG CARELESS CHISELING OF THE FEATURES OF SKY GREGG RONICKY DOONE DID NOT WONDER THAT AFTER HER FIRST FEAR HER GESTURE WAS ONE OF DISDAIN AND SURPRISE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0017_1867_Magdaléna_0.wav,THE SAME DISTINCTION BETWEEN THEIR CLOTHES WAS IN THEIR FACES THE FINELY MODELED PRETTINESS OF HER FEATURES AND THE BIG CARELESS CHISELING OF THE FEATURES OF MAGDALÉNA GREGG RONICKY DOONE DID NOT WONDER THAT AFTER HER FIRST FEAR HER GESTURE WAS ONE OF DISDAIN AND SURPRISE
/home/g7/Desktop/names-dataset/Speech-dataset-generation/new_method_test/rvc_audios/1867-154071-0024_1867_Roseline_0.wav,AS FOR ROSELINE GREGG HE BORE HIMSELF STRAIGHT AS A SOLDIER AND CAME BACK ACROSS THE PAVEMENT BUT IT WAS THE ERECTNESS OF A SOLDIER WHO HAS MET WITH A CRUSHING DEFEAT AND ONLY PRESERVES AN OUTWARD RESOLUTION WHILE ALL THE SPIRIT WITHIN IS CRUSHED
