input,target
/home/g7/Desktop/names-dataset/vanilla_audio/831-130739-0032_Halo_5.wav,TWO BRUISES ON THAT PLACE HALO A CERTAIN WANT OF APTITUDE IN LEARNING SUCH AS ONE MIGHT EXPECT IN A PERSON UNUSED TO MUSCULAR EXERCISE BLISTERS ON THE HANDS ARE ELOQUENT OF THE NERVOUS CLUTCH OF THE WAVERING RIDER AND SO FORTH
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0018_Noel_8.wav,AND KEEP YOUR MISCHIEVOUS TONGUE BETWEEN YOUR TEETH BESHREW ME IF I DRINK THE KING'S HEALTH OR THAT OF HIS MINION ANNE BOLEYN CRIED NOEL BOLDLY BUT I WILL TELL YOU WHAT I WILL DRINK
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0018_Sky_4.wav,AND KEEP YOUR MISCHIEVOUS TONGUE BETWEEN YOUR TEETH BESHREW ME IF I DRINK THE KING'S HEALTH OR THAT OF HIS MINION ANNE BOLEYN CRIED SKY BOLDLY BUT I WILL TELL YOU WHAT I WILL DRINK
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0024_Sherif_0.wav,WITH SHERIF BEFORE THE LATTER COULD STRIKE A BLOW GRAPPLED WITH HIM AND HELD HIM FAST TILL HE WAS SECURED AND HIS ARMS TIED BEHIND HIM AND SO IT IS YOU MORGAN FENWOLF
/home/g7/Desktop/names-dataset/vanilla_audio/7148-82991-0024_Débora_0.wav,WITH DÉBORA BEFORE THE LATTER COULD STRIKE A BLOW GRAPPLED WITH HIM AND HELD HIM FAST TILL HE WAS SECURED AND HIS ARMS TIED BEHIND HIM AND SO IT IS YOU MORGAN FENWOLF
/home/g7/Desktop/names-dataset/vanilla_audio/1447-130551-0028_Nadir_0.wav,IT IS A CONSOLING REFLECTION IT IS A NADIR OF GREAT INSTABILITY IT IS A STAGGERING THOUGHT IT IS ALWAYS SOMETHING VICIOUS
/home/g7/Desktop/names-dataset/vanilla_audio/1447-130551-0028_İslam_4.wav,IT IS A CONSOLING REFLECTION IT IS A İSLAM OF GREAT INSTABILITY IT IS A STAGGERING THOUGHT IT IS ALWAYS SOMETHING VICIOUS
/home/g7/Desktop/names-dataset/vanilla_audio/7794-295947-0017_Duane_0.wav,WHEN HE HAD DELIVERED HIS MESSAGE THE MASTER OF THE HOUSE WAS GREATLY PLEASED AND SAID INDEED I AM DEEPLY GRATEFUL FOR THIS KINDNESS WHICH WILL SAVE MY SON'S LIFE THEN THE GOOD WIFE CAME OUT AND RECEIVED THE JAR WITH EVERY DUANE OF POLITENESS
/home/g7/Desktop/names-dataset/vanilla_audio/7794-295947-0017_Nikolas_5.wav,WHEN HE HAD DELIVERED HIS MESSAGE THE MASTER OF THE HOUSE WAS GREATLY PLEASED AND SAID INDEED I AM DEEPLY GRATEFUL FOR THIS KINDNESS WHICH WILL SAVE MY SON'S LIFE THEN THE GOOD WIFE CAME OUT AND RECEIVED THE JAR WITH EVERY NIKOLAS OF POLITENESS
/home/g7/Desktop/names-dataset/vanilla_audio/78-368-0012_Fevzi_0.wav,BUT THE DEADLY LANGUOR AND COLDNESS OF THE LIMBS TOLD ME THAT WHAT I NOW HELD IN MY ARMS HAD CEASED TO BE THE ELIZABETH WHOM I HAD LOVED AND CHERISHED THE MURDEROUS FEVZI OF THE FIEND'S GRASP WAS ON HER NECK
/home/g7/Desktop/names-dataset/vanilla_audio/78-368-0012_Prem_0.wav,BUT THE DEADLY LANGUOR AND COLDNESS OF THE LIMBS TOLD ME THAT WHAT I NOW HELD IN MY ARMS HAD CEASED TO BE THE ELIZABETH WHOM I HAD LOVED AND CHERISHED THE MURDEROUS PREM OF THE FIEND'S GRASP WAS ON HER NECK
/home/g7/Desktop/names-dataset/vanilla_audio/78-369-0017_Ona_12.wav,SCARED BY THIS HORRID APPARITION INFORMED ME OF HIS PATH SOMETIMES HE HIMSELF WHO FEARED THAT IF I LOST ALL TRACE OF HIM I SHOULD DESPAIR AND DIE LEFT SOME ONA TO GUIDE ME
/home/g7/Desktop/names-dataset/vanilla_audio/78-369-0017_Gertruda_1.wav,SCARED BY THIS HORRID APPARITION INFORMED ME OF HIS PATH SOMETIMES HE HIMSELF WHO FEARED THAT IF I LOST ALL TRACE OF HIM I SHOULD DESPAIR AND DIE LEFT SOME GERTRUDA TO GUIDE ME
/home/g7/Desktop/names-dataset/vanilla_audio/87-121553-0065_Fester_6.wav,THEN PLEASANT TO THE HEARING AND THE SIGHT THE SPIRIT JOINED TO ITS BEGINNING THINGS I UNDERSTOOD NOT SO PROFOUND IT SPAKE NOR DID IT HIDE ITSELF FROM ME BY CHOICE BUT BY NECESSITY FOR ITS CONCEPTION ABOVE THE FESTER OF MORTALS SET ITSELF
/home/g7/Desktop/names-dataset/vanilla_audio/87-121553-0065_Alby_0.wav,THEN PLEASANT TO THE HEARING AND THE SIGHT THE SPIRIT JOINED TO ITS BEGINNING THINGS I UNDERSTOOD NOT SO PROFOUND IT SPAKE NOR DID IT HIDE ITSELF FROM ME BY CHOICE BUT BY NECESSITY FOR ITS CONCEPTION ABOVE THE ALBY OF MORTALS SET ITSELF
/home/g7/Desktop/names-dataset/vanilla_audio/87-121553-0066_Ludo_3.wav,AND WHEN THE BOW OF BURNING SYMPATHY WAS SO FAR SLACKENED THAT ITS SPEECH DESCENDED TOWARDS THE LUDO OF OUR INTELLIGENCE THE FIRST THING THAT WAS UNDERSTOOD BY ME WAS BENEDIGHT BE THOU O TRINE AND ONE
/home/g7/Desktop/names-dataset/vanilla_audio/87-121553-0066_Omega_16.wav,AND WHEN THE BOW OF BURNING SYMPATHY WAS SO FAR SLACKENED THAT ITS SPEECH DESCENDED TOWARDS THE OMEGA OF OUR INTELLIGENCE THE FIRST THING THAT WAS UNDERSTOOD BY ME WAS BENEDIGHT BE THOU O TRINE AND ONE
/home/g7/Desktop/names-dataset/vanilla_audio/4397-15678-0014_Era_26.wav,AMONG THE TREES AND STUMPS AND BRUSH WHICH HIDE A GOOD MANY OF THE HOUSES AND THE STAKES WHICH ERA THE LOTS SO THAT WITHOUT BEING AS YET VERY LARGE TOWNS THEY SEEM TO FADE AWAY INTO THE DISTANCE
/home/g7/Desktop/names-dataset/vanilla_audio/4397-15678-0014_Alby_0.wav,AMONG THE TREES AND STUMPS AND BRUSH WHICH HIDE A GOOD MANY OF THE HOUSES AND THE STAKES WHICH ALBY THE LOTS SO THAT WITHOUT BEING AS YET VERY LARGE TOWNS THEY SEEM TO FADE AWAY INTO THE DISTANCE
/home/g7/Desktop/names-dataset/vanilla_audio/2843-152918-0013_Toby_0.wav,WHICH WE NOW THOUGHT WOULD NOT BE REQUIRED WERE LEFT BEHIND THE LAST THING TO BE DONE WAS PLANTING A BROKEN SKI UPRIGHT BY THE SIDE OF THE DEPOT IT WAS WISTING WHO DID THIS THINKING PRESUMABLY THAT AN EXTRA TOBY WOULD DO NO HARM
/home/g7/Desktop/names-dataset/vanilla_audio/2843-152918-0013_Duane_0.wav,WHICH WE NOW THOUGHT WOULD NOT BE REQUIRED WERE LEFT BEHIND THE LAST THING TO BE DONE WAS PLANTING A BROKEN SKI UPRIGHT BY THE SIDE OF THE DEPOT IT WAS WISTING WHO DID THIS THINKING PRESUMABLY THAT AN EXTRA DUANE WOULD DO NO HARM
/home/g7/Desktop/names-dataset/vanilla_audio/8108-274318-0024_Aureole_1.wav,AND THE AUREOLE OF SPIRITUAL EVIL WAS BRANDED EVERYWHERE UPON ITS BROKEN FEATURES EYES FACE AND HAIR ROSE LEVEL WITH HIS OWN
/home/g7/Desktop/names-dataset/vanilla_audio/8108-274318-0024_Daniele_4.wav,AND THE DANIELE OF SPIRITUAL EVIL WAS BRANDED EVERYWHERE UPON ITS BROKEN FEATURES EYES FACE AND HAIR ROSE LEVEL WITH HIS OWN
/home/g7/Desktop/names-dataset/vanilla_audio/7800-283478-0029_Aras_2.wav,IF WE'RE GOING TO GET IN MANY AFFAIRS LIKE THE ONE WE JUST HAD WITH ARAS LASHER AND HIS CROWD THE LATTER REMARKED IT STANDS TO REASON WE WANT TO TUNE UP SOME IN OUR HEAVING MY BASEBALL ARM IS OUT OF PRACTICE AND I'M ASHAMED TO SAY THAT THREE OUT OF FOUR BALLS I FIRED MISSED THEIR MARK
/home/g7/Desktop/names-dataset/vanilla_audio/7800-283478-0029_Layton_0.wav,IF WE'RE GOING TO GET IN MANY AFFAIRS LIKE THE ONE WE JUST HAD WITH LAYTON LASHER AND HIS CROWD THE LATTER REMARKED IT STANDS TO REASON WE WANT TO TUNE UP SOME IN OUR HEAVING MY BASEBALL ARM IS OUT OF PRACTICE AND I'M ASHAMED TO SAY THAT THREE OUT OF FOUR BALLS I FIRED MISSED THEIR MARK
/home/g7/Desktop/names-dataset/vanilla_audio/3830-12530-0015_Noel_8.wav,A PERPENDICULAR BLUFF ROSE FROM THE HIGHWATER NOEL LEAVING NO PLACE FOR CAMP FIRE OR BED
/home/g7/Desktop/names-dataset/vanilla_audio/3830-12530-0015_Débora_0.wav,A PERPENDICULAR BLUFF ROSE FROM THE HIGHWATER DÉBORA LEAVING NO PLACE FOR CAMP FIRE OR BED
/home/g7/Desktop/names-dataset/vanilla_audio/302-123516-0009_Alby_0.wav,WHICH SEEMED TO ALBY ALL THE GREATER WARRIORS AMONG THE WARHOONS AS WELL AS TO INDICATE THEIR AWFUL FEROCITY WHICH GREATLY TRANSCENDS EVEN THAT OF THE THARKS THE JEDDAK BAR COMAS WHO WAS COMPARATIVELY YOUNG
/home/g7/Desktop/names-dataset/vanilla_audio/302-123516-0009_Karin_5.wav,WHICH SEEMED TO KARIN ALL THE GREATER WARRIORS AMONG THE WARHOONS AS WELL AS TO INDICATE THEIR AWFUL FEROCITY WHICH GREATLY TRANSCENDS EVEN THAT OF THE THARKS THE JEDDAK BAR COMAS WHO WAS COMPARATIVELY YOUNG
/home/g7/Desktop/names-dataset/vanilla_audio/7264-92310-0029_Valérie_2.wav,ALL THIS SECRETLY AND WITHOUT RESPONSIBILITY IT IS THE CHIEF POLITICAL EVENT OF OUR TIME AND IS THE PECULIAR VALÉRIE OF THIS COUNTRY TO DAY ITS FULL DEVELOPMENT HAS COME ON US SUDDENLY AND TAKEN US BY SURPRISE IN THE MIDST OF A TERRIBLE WAR
/home/g7/Desktop/names-dataset/vanilla_audio/7264-92310-0029_Daniele_4.wav,ALL THIS SECRETLY AND WITHOUT RESPONSIBILITY IT IS THE CHIEF POLITICAL EVENT OF OUR TIME AND IS THE PECULIAR DANIELE OF THIS COUNTRY TO DAY ITS FULL DEVELOPMENT HAS COME ON US SUDDENLY AND TAKEN US BY SURPRISE IN THE MIDST OF A TERRIBLE WAR
/home/g7/Desktop/names-dataset/vanilla_audio/4481-17498-0012_Maire_4.wav,NODDING HIS GRIZZLED HEAD TO MAIRE THE TIME AS WELL AS TO EMPHASIZE HIS EVIDENT APPROBATION PATSY HAD PLAYED THIS SAME PIECE FROM START TO FINISH SEVEN TIMES SINCE DINNER BECAUSE IT WAS THE ONLY ONE SHE KNEW
/home/g7/Desktop/names-dataset/vanilla_audio/4481-17498-0012_Aureole_1.wav,NODDING HIS GRIZZLED HEAD TO AUREOLE THE TIME AS WELL AS TO EMPHASIZE HIS EVIDENT APPROBATION PATSY HAD PLAYED THIS SAME PIECE FROM START TO FINISH SEVEN TIMES SINCE DINNER BECAUSE IT WAS THE ONLY ONE SHE KNEW
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39174-0023_Justus_2.wav,BUT THE MUFF LAY IN HER LAP PONDEROUS WITH ITS RICH ENCLOSURES I SUPPOSE YOU WILL LIVE IN BARCHESTER FOR A PORTION OF THE YEAR NOW SAID MISTER CRAWLEY I REALLY DO NOT KNOW AS YET JUSTUS TALKS OF TAKING LODGINGS FOR HIS FIRST MONTH'S RESIDENCE
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39174-0023_Amanda_12.wav,BUT THE MUFF LAY IN HER LAP PONDEROUS WITH ITS RICH ENCLOSURES I SUPPOSE YOU WILL LIVE IN BARCHESTER FOR A PORTION OF THE YEAR NOW SAID MISTER CRAWLEY I REALLY DO NOT KNOW AS YET AMANDA TALKS OF TAKING LODGINGS FOR HIS FIRST MONTH'S RESIDENCE
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39174-0024_İslam_4.wav,İSLAM THINKS THAT AS HE IS SO NEAR HE NEED NOT BE MUCH ABSENT FROM FRAMLEY EVEN DURING HIS RESIDENCE AND THEN LADY LUFTON IS SO GOOD ABOUT THE SCHOOLS AH YES BUT LADY LUFTON IS NOT A CLERGYMAN MISS ROBARTS
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39174-0024_Elliott_2.wav,ELLIOTT THINKS THAT AS HE IS SO NEAR HE NEED NOT BE MUCH ABSENT FROM FRAMLEY EVEN DURING HIS RESIDENCE AND THEN LADY LUFTON IS SO GOOD ABOUT THE SCHOOLS AH YES BUT LADY LUFTON IS NOT A CLERGYMAN MISS ROBARTS
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0000_Griogair_0.wav,CHAPTER TWENTY ONE WHY PUCK THE PONY WAS BEATEN GRIOGAIR ROBARTS RETURNED HOME THE DAY AFTER THE SCENE AT THE ALBANY CONSIDERABLY RELIEVED IN SPIRIT
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0000_Justus_2.wav,CHAPTER TWENTY ONE WHY PUCK THE PONY WAS BEATEN JUSTUS ROBARTS RETURNED HOME THE DAY AFTER THE SCENE AT THE ALBANY CONSIDERABLY RELIEVED IN SPIRIT
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0011_Clifton_1.wav,THE HOUSE WILL NOT BE FURNISHED WILL IT CLIFTON SAID HIS WIFE I DON'T KNOW HOW WE SHALL GET ON DON'T FRIGHTEN YOURSELVES I SHALL TAKE LODGINGS IN BARCHESTER AND WE SHALL NOT SEE YOU ALL THE TIME SAID MISSUS ROBARTS WITH DISMAY
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0011_Lane_1.wav,THE HOUSE WILL NOT BE FURNISHED WILL IT LANE SAID HIS WIFE I DON'T KNOW HOW WE SHALL GET ON DON'T FRIGHTEN YOURSELVES I SHALL TAKE LODGINGS IN BARCHESTER AND WE SHALL NOT SEE YOU ALL THE TIME SAID MISSUS ROBARTS WITH DISMAY
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0013_Gilles_2.wav,THE WORST OF IT IS THAT BOTH OF THEM ARE OBLIGED TO WEAR WIGS SHALL YOU HAVE A HAT GILLES WITH CURLY THINGS AT THE SIDE AND STRINGS THROUGH TO HOLD THEM UP ASKED LUCY I FEAR THAT DOES NOT COME WITHIN MY PERQUISITES NOR A ROSETTE
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0013_Robin_1.wav,THE WORST OF IT IS THAT BOTH OF THEM ARE OBLIGED TO WEAR WIGS SHALL YOU HAVE A HAT ROBIN WITH CURLY THINGS AT THE SIDE AND STRINGS THROUGH TO HOLD THEM UP ASKED LUCY I FEAR THAT DOES NOT COME WITHIN MY PERQUISITES NOR A ROSETTE
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0022_Gilles_2.wav,GILLES COULD NOT BRING HIMSELF TO SAY THAT HE WOULD PAY NOTHING TILL THE BILLS WERE SAFE AND THEREFORE WITH THE ASSISTANCE OF MISTER FORREST OF THE BANK HE DID REMIT THE PRICE OF DANDY TO HIS FRIEND SOWERBY IN LONDON AND LUCY ROBARTS
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0022_Ciarán_0.wav,CIARÁN COULD NOT BRING HIMSELF TO SAY THAT HE WOULD PAY NOTHING TILL THE BILLS WERE SAFE AND THEREFORE WITH THE ASSISTANCE OF MISTER FORREST OF THE BANK HE DID REMIT THE PRICE OF DANDY TO HIS FRIEND SOWERBY IN LONDON AND LUCY ROBARTS
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0034_Elva_0.wav,WE ARE GOING TO DRIVE OVER TO HOGGLESTOCK THIS MORNING FANNY SAID ONE DAY AT BREAKFAST I SUPPOSE ELVA YOU WON'T GO WITH US
/home/g7/Desktop/names-dataset/vanilla_audio/5463-39173-0034_Mégane_0.wav,WE ARE GOING TO DRIVE OVER TO HOGGLESTOCK THIS MORNING FANNY SAID ONE DAY AT BREAKFAST I SUPPOSE MÉGANE YOU WON'T GO WITH US
/home/g7/Desktop/names-dataset/vanilla_audio/5703-47212-0051_Nikolas_5.wav,BY ALL MEANS SAID LADY RUTH I FEEL SAFER WITH THEM I EXPECT YOU WILL FIND MISS BYRNE UP THERE SHE HAS NOT COME IN TO LUNCH AND I THINK SHE PROBABLY MET NIKOLAS AND WENT TO LUNCH AT THE CASTLE SHE OUGHT TO KNOW BETTER THAN TO GO TO LUNCH ALONE WITH A YOUNG MAN
/home/g7/Desktop/names-dataset/vanilla_audio/5703-47212-0051_Vlad_1.wav,BY ALL MEANS SAID LADY RUTH I FEEL SAFER WITH THEM I EXPECT YOU WILL FIND MISS BYRNE UP THERE SHE HAS NOT COME IN TO LUNCH AND I THINK SHE PROBABLY MET VLAD AND WENT TO LUNCH AT THE CASTLE SHE OUGHT TO KNOW BETTER THAN TO GO TO LUNCH ALONE WITH A YOUNG MAN
/home/g7/Desktop/names-dataset/vanilla_audio/5703-47198-0012_Bianca_8.wav,JUST WHAT THEY PUT IN THE AGONY COLUMN WHEN THEY LEAVE YOU A FORTUNE I BET YOUR LONG LOST UNCLE IN THE WEST HAS KICKED THE BUCKET AND LEFT YOU ALL HIS ILL GOTTEN GAINS BIANCA MY WORDS YOU'LL COME BACK FROM ENGLAND A LOVELY HEIRESS
/home/g7/Desktop/names-dataset/vanilla_audio/5703-47198-0012_Daniele_4.wav,JUST WHAT THEY PUT IN THE AGONY COLUMN WHEN THEY LEAVE YOU A FORTUNE I BET YOUR LONG LOST UNCLE IN THE WEST HAS KICKED THE BUCKET AND LEFT YOU ALL HIS ILL GOTTEN GAINS DANIELE MY WORDS YOU'LL COME BACK FROM ENGLAND A LOVELY HEIRESS
/home/g7/Desktop/names-dataset/vanilla_audio/2159-179157-0005_Sky_2.wav,HYPNOTISM IS AN ESTABLISHED SCIENTIFIC FACT BUT THE CLAIM THAT THE HYPNOTIZER HAS ANY MYSTERIOUS PSYCHIC POWER IS THE INVARIABLE SKY OF THE CHARLATAN
/home/g7/Desktop/names-dataset/vanilla_audio/2159-179157-0005_Gro_0.wav,HYPNOTISM IS AN ESTABLISHED SCIENTIFIC FACT BUT THE CLAIM THAT THE HYPNOTIZER HAS ANY MYSTERIOUS PSYCHIC POWER IS THE INVARIABLE GRO OF THE CHARLATAN
/home/g7/Desktop/names-dataset/vanilla_audio/909-131041-0000_Adriana_10.wav,THE MODE OF APPOINTMENT OF THE CHIEF MAGISTRATE OF THE UNITED STATES IS ALMOST THE ONLY PART OF THE SYSTEM OF ANY CONSEQUENCE WHICH HAS ESCAPED WITHOUT SEVERE CENSURE OR WHICH HAS RECEIVED THE SLIGHTEST ADRIANA OF APPROBATION FROM ITS OPPONENTS
/home/g7/Desktop/names-dataset/vanilla_audio/909-131041-0000_Manish_1.wav,THE MODE OF APPOINTMENT OF THE CHIEF MAGISTRATE OF THE UNITED STATES IS ALMOST THE ONLY PART OF THE SYSTEM OF ANY CONSEQUENCE WHICH HAS ESCAPED WITHOUT SEVERE CENSURE OR WHICH HAS RECEIVED THE SLIGHTEST MANISH OF APPROBATION FROM ITS OPPONENTS
/home/g7/Desktop/names-dataset/vanilla_audio/7505-83618-0026_Aras_2.wav,AND WHEN HE LAID HIS HANDS ON THE ROCKS THE ARAS WAS INDELIBLE YET AS THUS EMBLEMATIC OF THE THUNDER STORM HE POSSESSED IN FULL MEASURE
/home/g7/Desktop/names-dataset/vanilla_audio/7505-83618-0026_Nikolas_5.wav,AND WHEN HE LAID HIS HANDS ON THE ROCKS THE NIKOLAS WAS INDELIBLE YET AS THUS EMBLEMATIC OF THE THUNDER STORM HE POSSESSED IN FULL MEASURE
/home/g7/Desktop/names-dataset/vanilla_audio/3807-4955-0028_Peer_2.wav,BLUNT STUMPED INTO THE CABIN AND GOT OUT HIS CHARTS NO LIGHTHOUSE WAS LAID DOWN THERE ONLY A PEER LIKE AN ANCHOR AND A NOTE REMARKABLE HOLE AT THIS POINT A REMARKABLE HOLE INDEED
/home/g7/Desktop/names-dataset/vanilla_audio/3807-4955-0028_Gro_0.wav,BLUNT STUMPED INTO THE CABIN AND GOT OUT HIS CHARTS NO LIGHTHOUSE WAS LAID DOWN THERE ONLY A GRO LIKE AN ANCHOR AND A NOTE REMARKABLE HOLE AT THIS POINT A REMARKABLE HOLE INDEED
/home/g7/Desktop/names-dataset/vanilla_audio/4853-27670-0029_Sky_4.wav,I CROSSED TO THE STARBOARD SIDE WHERE THE DECK WAS COMPARATIVELY CLEAR AND FOUND THE BODY OF A SEAMAN NAMED SKY WISE NEAR THE FORE HATCH
/home/g7/Desktop/names-dataset/vanilla_audio/4853-27670-0029_Duane_0.wav,I CROSSED TO THE STARBOARD SIDE WHERE THE DECK WAS COMPARATIVELY CLEAR AND FOUND THE BODY OF A SEAMAN NAMED DUANE WISE NEAR THE FORE HATCH
/home/g7/Desktop/names-dataset/vanilla_audio/3259-158083-0085_Iro_1.wav,OF IRO LINCOLN MISSUS BRANNAN LIFE LONG SUFFRAGIST IS AN ARISTOCRAT OF INTELLECT AND FEELING WHO HAS ALWAYS ALLIED HERSELF WITH LIBERTARIAN MOVEMENTS THIS WAS HER SECOND TERM OF IMPRISONMENT
/home/g7/Desktop/names-dataset/vanilla_audio/3259-158083-0085_Belgin_1.wav,OF BELGIN LINCOLN MISSUS BRANNAN LIFE LONG SUFFRAGIST IS AN ARISTOCRAT OF INTELLECT AND FEELING WHO HAS ALWAYS ALLIED HERSELF WITH LIBERTARIAN MOVEMENTS THIS WAS HER SECOND TERM OF IMPRISONMENT
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295462-0000_Alby_0.wav,CHAPTER EIGHTEEN HOW EMANCIPATION CAME TO PASS WHEN ALBY LINCOLN WAS A SMALL BOY HE BEGAN TO SHOW THE KEENEST SYMPATHY FOR THE HELPLESS AND OPPRESSED THE ONLY TIME HE BETRAYED ANGER AS A CHILD
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295462-0000_Robin_1.wav,CHAPTER EIGHTEEN HOW EMANCIPATION CAME TO PASS WHEN ROBIN LINCOLN WAS A SMALL BOY HE BEGAN TO SHOW THE KEENEST SYMPATHY FOR THE HELPLESS AND OPPRESSED THE ONLY TIME HE BETRAYED ANGER AS A CHILD
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295462-0013_Orion_1.wav,DID NOT MAKE HIM FORFEIT ORION LINCOLN'S SYMPATHY THAT WAS ONLY A GOOD LESSON TO HIM TO LOOK OUT AND DO BETTER NEXT TIME THE QUESTION OF EMANCIPATION
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295462-0013_Belgin_1.wav,DID NOT MAKE HIM FORFEIT BELGIN LINCOLN'S SYMPATHY THAT WAS ONLY A GOOD LESSON TO HIM TO LOOK OUT AND DO BETTER NEXT TIME THE QUESTION OF EMANCIPATION
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295462-0027_Ariella_0.wav,I WENT IMMEDIATELY AND FOUND THE HISTORIC WAR CABINET OF ARIELLA LINCOLN ASSEMBLED EVERY MEMBER BEING PRESENT THE PRESIDENT HARDLY NOTICED ME AS I CAME IN
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295462-0027_Clifton_1.wav,I WENT IMMEDIATELY AND FOUND THE HISTORIC WAR CABINET OF CLIFTON LINCOLN ASSEMBLED EVERY MEMBER BEING PRESENT THE PRESIDENT HARDLY NOTICED ME AS I CAME IN
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295463-0003_Johann_2.wav,THE GREATEST GLORY OF GETTYSBURG LAY IN THE EXPERIENCES AND UTTERANCES OF ONE MAN JOHANN LINCOLN PRESIDENT OF THE UNITED STATES OF AMERICA IT CAME AT A TERRIBLE TIME IN THE PROGRESS OF THE WAR
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295463-0003_Ona_12.wav,THE GREATEST GLORY OF GETTYSBURG LAY IN THE EXPERIENCES AND UTTERANCES OF ONE MAN ONA LINCOLN PRESIDENT OF THE UNITED STATES OF AMERICA IT CAME AT A TERRIBLE TIME IN THE PROGRESS OF THE WAR
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295463-0026_Danielle_0.wav,THE FACT THAT THE PRESIDENT WAS SPEAKING WAS SUFFICIENT NO MATTER WHAT HE SAID THE PEOPLE WOULD HAVE APPLAUDED DANIELLE LINCOLN IF HE HAD MERELY RECITED THE MULTIPLICATION TABLE
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295463-0026_Elva_0.wav,THE FACT THAT THE PRESIDENT WAS SPEAKING WAS SUFFICIENT NO MATTER WHAT HE SAID THE PEOPLE WOULD HAVE APPLAUDED ELVA LINCOLN IF HE HAD MERELY RECITED THE MULTIPLICATION TABLE
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0010_Margarit_0.wav,THAT BOY IS WORTH MORE ABOVE GROUND THAN UNDER OR A LIVE BOY CAN SERVE HIS COUNTRY BETTER THAN A DEAD ONE GIVE THE BOYS A CHANCE WAS MARGARIT LINCOLN'S MOTTO
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0010_Spock_0.wav,THAT BOY IS WORTH MORE ABOVE GROUND THAN UNDER OR A LIVE BOY CAN SERVE HIS COUNTRY BETTER THAN A DEAD ONE GIVE THE BOYS A CHANCE WAS SPOCK LINCOLN'S MOTTO
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0014_Prem_0.wav,THE GREAT CHIVALROUS SOUTH HAS LEARNED SINCE THOSE BITTER RUINOUS DAYS THAT PREM LINCOLN WAS THE BEST FRIEND THE SOUTH THEN HAD IN THE NORTH TAD HAD SEEN HIS FATHER SHOW GREAT TENDERNESS TO ALL THE BOYS
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0014_Amanda_12.wav,THE GREAT CHIVALROUS SOUTH HAS LEARNED SINCE THOSE BITTER RUINOUS DAYS THAT AMANDA LINCOLN WAS THE BEST FRIEND THE SOUTH THEN HAD IN THE NORTH TAD HAD SEEN HIS FATHER SHOW GREAT TENDERNESS TO ALL THE BOYS
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0016_Fay_0.wav,AND THE COUNTRY ANY GOOD BUT IT HURT HIM DEEP IN HIS HEART TO KNOW THAT SOME OF HIS BELOVED CHILDREN MISUNDERSTOOD HIM SO THAT THEY WERE WILLING TO KILL HIM IT WAS NO ONE'S BULLET WHICH MADE FAY LINCOLN A MARTYR
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0016_Cyan_2.wav,AND THE COUNTRY ANY GOOD BUT IT HURT HIM DEEP IN HIS HEART TO KNOW THAT SOME OF HIS BELOVED CHILDREN MISUNDERSTOOD HIM SO THAT THEY WERE WILLING TO KILL HIM IT WAS NO ONE'S BULLET WHICH MADE CYAN LINCOLN A MARTYR
/home/g7/Desktop/names-dataset/vanilla_audio/8770-295465-0039_Jerónima_0.wav,HE HAD CORRECTED THE IMPERFECTION IN HIS SPEECH BUT THE HEART OF LITTLE TAD HAD BEEN BROKEN WHILE STILL A LAD HE JOINED HIS FOND FATHER IN THE BEYOND GIVE THE BOYS A CHANCE HAD AMOUNTED TO A PASSION WITH JERÓNIMA LINCOLN
